type,siret
present_2025_not_old,84191010200026
present_2025_not_old,30168373600021
present_2025_not_old,53385735500093
present_2025_not_old,30634281700013
present_2025_not_old,34811508000015
present_2025_not_old,35376457400037
present_2025_not_old,75307926800029
present_2025_not_old,75117254500012
present_2025_not_old,26560202900018
present_2025_not_old,52154937800029
present_2025_not_old,93403640100016
present_2025_not_old,30168404900028
present_2025_not_old,34834117300097
present_2025_not_old,30634568700017
present_2025_not_old,42285777100030
present_2025_not_old,35376565400010
present_2025_not_old,75308588500014
present_2025_not_old,75120715000010
present_2025_not_old,26580302300018
present_2025_not_old,40360625400031
present_2025_not_old,52466781300033
present_2025_not_old,30170804600034
present_2025_not_old,88406180500013
present_2025_not_old,30635549600036
present_2025_not_old,44831098700020
present_2025_not_old,35376662900011
present_2025_not_old,75309005900027
present_2025_not_old,75122248000012
present_2025_not_old,26600266600011
present_2025_not_old,39879057600019
present_2025_not_old,51898160000027
present_2025_not_old,30171049700019
present_2025_not_old,34073112400020
present_2025_not_old,30636485200039
present_2025_not_old,83918941200035
present_2025_not_old,35378215400010
present_2025_not_old,75309558700022
present_2025_not_old,75124350200018
present_2025_not_old,26610093200018
present_2025_not_old,91918064600011
present_2025_not_old,51373948200042
present_2025_not_old,30171879700063
present_2025_not_old,98256827100018
present_2025_not_old,30636689900012
present_2025_not_old,80912281500024
present_2025_not_old,35379557800031
present_2025_not_old,75310042900012
present_2025_not_old,75124871700033
present_2025_not_old,26620253000017
present_2025_not_old,61201242700243
present_2025_not_old,35334456700139
present_2025_not_old,30173617900021
present_2025_not_old,80423610700020
present_2025_not_old,30636841600039
present_2025_not_old,80743939300016
present_2025_not_old,35382156400047
present_2025_not_old,75310090800015
present_2025_not_old,75126716200012
present_2025_not_old,26620342100018
present_2025_not_old,61201242700128
present_2025_not_old,35334456700089
present_2025_not_old,30174085800032
present_2025_not_old,35319704900037
present_2025_not_old,30636841600021
present_2025_not_old,88838711500015
present_2025_not_old,35383407000016
present_2025_not_old,75314052400012
present_2025_not_old,75128439900027
present_2025_not_old,26640385600013
present_2025_not_old,42050263500030
present_2025_not_old,35334456700048
present_2025_not_old,30174410800038
present_2025_not_old,50437527000015
present_2025_not_old,30636986900012
present_2025_not_old,98857187300013
present_2025_not_old,35383565500013
present_2025_not_old,75314762800014
present_2025_not_old,75128508100020
present_2025_not_old,26650336600012
present_2025_not_old,92835300200019
present_2025_not_old,43887151900015
present_2025_not_old,30175483400069
present_2025_not_old,53937087400015
present_2025_not_old,30637015600029
present_2025_not_old,88522866800012
present_2025_not_old,35384136400014
present_2025_not_old,75315730400019
present_2025_not_old,75128653500016
present_2025_not_old,26670154900013
present_2025_not_old,84333826000014
present_2025_not_old,40160299000012
present_2025_not_old,30175483400077
present_2025_not_old,38784105900018
present_2025_not_old,30637583300010
present_2025_not_old,84293441600020
present_2025_not_old,35384230500040
present_2025_not_old,75317202200018
present_2025_not_old,75128800200023
present_2025_not_old,26691146000035
present_2025_not_old,88945835200024
present_2025_not_old,80771835800037
present_2025_not_old,30176707500015
present_2025_not_old,98403625100036
present_2025_not_old,30637746600025
present_2025_not_old,94289920400013
present_2025_not_old,35384230500032
present_2025_not_old,75317276600036
present_2025_not_old,75129195600033
present_2025_not_old,26770789100011
present_2025_not_old,42256707300016
present_2025_not_old,99518765500015
present_2025_not_old,30179571200043
present_2025_not_old,98294472000027
present_2025_not_old,30638175700013
present_2025_not_old,42382486100011
present_2025_not_old,35384405300069
present_2025_not_old,75318290600010
present_2025_not_old,75133410300015
present_2025_not_old,26780273400090
present_2025_not_old,98241550700010
present_2025_not_old,34913894100019
present_2025_not_old,30180054600048
present_2025_not_old,99892424500017
present_2025_not_old,30638224300013
present_2025_not_old,50744375200047
present_2025_not_old,35384614000013
present_2025_not_old,75318689900013
present_2025_not_old,75134569500017
present_2025_not_old,26810364500019
present_2025_not_old,92205879700015
present_2025_not_old,90976165200017
present_2025_not_old,30180947100016
present_2025_not_old,89932786000016
present_2025_not_old,30638496700056
present_2025_not_old,94818705900019
present_2025_not_old,35385274200017
present_2025_not_old,75318913300014
present_2025_not_old,75135018200018
present_2025_not_old,26860173900017
present_2025_not_old,90984528100015
present_2025_not_old,95336614300014
present_2025_not_old,30181224400012
present_2025_not_old,51287170800024
present_2025_not_old,30639582300017
present_2025_not_old,93408972300019
present_2025_not_old,35385525700013
present_2025_not_old,75319043800014
present_2025_not_old,75135263400024
present_2025_not_old,26860234900014
present_2025_not_old,49877934700018
present_2025_not_old,80011934900010
present_2025_not_old,30184688700018
present_2025_not_old,53890129900023
present_2025_not_old,30639978300027
present_2025_not_old,92796139100012
present_2025_not_old,35385590100016
present_2025_not_old,75319201200023
present_2025_not_old,75135504100045
present_2025_not_old,26860439400018
present_2025_not_old,43180702300012
present_2025_not_old,53475255500019
present_2025_not_old,30184762000012
present_2025_not_old,98916664000015
present_2025_not_old,30642837600041
present_2025_not_old,52833440200013
present_2025_not_old,35385656000019
present_2025_not_old,75323177800014
present_2025_not_old,75137757300017
present_2025_not_old,26880029900011
present_2025_not_old,78472897400014
present_2025_not_old,91099051400028
present_2025_not_old,30185391700013
present_2025_not_old,84890767100038
present_2025_not_old,30643214700032
present_2025_not_old,81101397800036
present_2025_not_old,35386707000032
present_2025_not_old,75323705600027
present_2025_not_old,75138204500019
present_2025_not_old,26880184200017
present_2025_not_old,90250854800010
present_2025_not_old,38829370600023
present_2025_not_old,30185791800025
present_2025_not_old,94955039600012
present_2025_not_old,30643748400018
present_2025_not_old,81101397800044
present_2025_not_old,35387706100013
present_2025_not_old,75323808800011
present_2025_not_old,75138575800014
present_2025_not_old,26880267500010
present_2025_not_old,99457135400012
present_2025_not_old,49884461200024
present_2025_not_old,30187156200031
present_2025_not_old,89751473300012
present_2025_not_old,30643854000032
present_2025_not_old,94755741900019
present_2025_not_old,35387835800012
present_2025_not_old,75324491200014
present_2025_not_old,75138900800010
present_2025_not_old,26880285700014
present_2025_not_old,99247104500011
present_2025_not_old,49884461200016
present_2025_not_old,30187877300011
present_2025_not_old,33898588000024
present_2025_not_old,30648009600057
present_2025_not_old,45068983100045
present_2025_not_old,35387995000015
present_2025_not_old,75324865700011
present_2025_not_old,75139408100010
present_2025_not_old,26880467100017
present_2025_not_old,44297199000027
present_2025_not_old,75321476600028
present_2025_not_old,30187903700028
present_2025_not_old,38386268700027
present_2025_not_old,30648434600037
present_2025_not_old,45068983100052
present_2025_not_old,35389686300019
present_2025_not_old,75324866500014
present_2025_not_old,75141929200014
present_2025_not_old,26910340400019
present_2025_not_old,44821241500047
present_2025_not_old,91918315200017
present_2025_not_old,30187943300011
present_2025_not_old,32235599100017
present_2025_not_old,30649252100019
present_2025_not_old,80011133800011
present_2025_not_old,35389762200018
present_2025_not_old,75325348300014
present_2025_not_old,75142718800014
present_2025_not_old,27080108700015
present_2025_not_old,90168720200019
present_2025_not_old,83948307000018
present_2025_not_old,30188436700014
present_2025_not_old,44464234200034
present_2025_not_old,30651727700027
present_2025_not_old,50203123000019
present_2025_not_old,35392484800024
present_2025_not_old,75325421800013
present_2025_not_old,75146502200018
present_2025_not_old,27080133500018
present_2025_not_old,50003630600016
present_2025_not_old,88840759000015
present_2025_not_old,30192022900012
present_2025_not_old,44464234200026
present_2025_not_old,30652818300024
present_2025_not_old,83820370100019
present_2025_not_old,35392594400012
present_2025_not_old,75325763300028
present_2025_not_old,75147623500013
present_2025_not_old,27130014700011
present_2025_not_old,53892399600010
present_2025_not_old,79414492300016
present_2025_not_old,30192482500039
present_2025_not_old,52965530000026
present_2025_not_old,30654608600068
present_2025_not_old,88984735600017
present_2025_not_old,35393346800012
present_2025_not_old,75325763300036
present_2025_not_old,75149424600026
present_2025_not_old,27240003700011
present_2025_not_old,53251243100042
present_2025_not_old,49096986200013
present_2025_not_old,30193225700019
present_2025_not_old,48451094600011
present_2025_not_old,30654779500014
present_2025_not_old,53209525400019
present_2025_not_old,35394075200010
present_2025_not_old,75326189000010
present_2025_not_old,75150768200019
present_2025_not_old,27260035400018
present_2025_not_old,38255379000025
present_2025_not_old,53348791400020
present_2025_not_old,30196487000044
present_2025_not_old,52758968300079
present_2025_not_old,30660432300015
present_2025_not_old,44177014600013
present_2025_not_old,35394113100032
present_2025_not_old,75328589900013
present_2025_not_old,75151342500023
present_2025_not_old,27270047700016
present_2025_not_old,47807792800024
present_2025_not_old,33230635600012
present_2025_not_old,30196605700012
present_2025_not_old,82258095700022
present_2025_not_old,30661428000015
present_2025_not_old,81034690800017
present_2025_not_old,35394856500018
present_2025_not_old,75330416100015
present_2025_not_old,75151461300015
present_2025_not_old,27340025900019
present_2025_not_old,32665937200014
present_2025_not_old,40330848900018
present_2025_not_old,30197114900036
present_2025_not_old,49786468600025
present_2025_not_old,30661994100025
present_2025_not_old,50084977300014
present_2025_not_old,35395160100049
present_2025_not_old,75331020000021
present_2025_not_old,75151557800019
present_2025_not_old,27380061500018
present_2025_not_old,91375298600020
present_2025_not_old,44939900500056
present_2025_not_old,30197649400015
present_2025_not_old,83941543700012
present_2025_not_old,30662008900079
present_2025_not_old,44355700400043
present_2025_not_old,35395462100010
present_2025_not_old,75333577700011
present_2025_not_old,75151785500027
present_2025_not_old,27500168300018
present_2025_not_old,90488409500012
present_2025_not_old,79051169500013
present_2025_not_old,30200234000016
present_2025_not_old,83941543700038
present_2025_not_old,30662335600020
present_2025_not_old,94195269900010
present_2025_not_old,35396243400018
present_2025_not_old,75334696400012
present_2025_not_old,75152096600019
present_2025_not_old,27520006100016
present_2025_not_old,90465805100019
